TimeStamp, X, Y, Z
8/14/2020 0:05,0.005,0.04,1.011
8/14/2020 0:05,0.021,0.042,1.023
8/14/2020 0:05,0.011,0.041,1.013
8/14/2020 0:05,0.006,0.041,1.016
8/14/2020 0:05,0.011,0.038,1.015
8/14/2020 0:05,0.014,0.042,1.009
8/14/2020 0:05,0.019,0.043,1.012
8/14/2020 0:05,0.02,0.038,1.019
8/14/2020 0:05,0.004,0.042,1.007
8/14/2020 0:05,0.02,0.042,1.011
8/14/2020 0:05,0.01,0.041,1.014
8/14/2020 0:05,0.016,0.039,1.014
8/14/2020 0:05,0.021,0.042,1.018
8/14/2020 0:05,0.009,0.044,1.016
8/14/2020 0:05,0.021,0.043,1.019
8/14/2020 0:05,0.007,0.041,1.012
8/14/2020 0:05,0.018,0.04,1.01
8/14/2020 0:05,0.016,0.042,1.012
8/14/2020 0:05,0.009,0.042,1.011
8/14/2020 0:05,0.008,0.038,1.011
8/14/2020 0:05,0.018,0.043,1.012
8/14/2020 0:05,0.012,0.043,1.012
8/14/2020 0:05,0.012,0.041,1.012
8/14/2020 0:05,0.021,0.048,1.012
8/14/2020 0:05,0.007,0.042,1.006
8/14/2020 0:05,0.024,0.046,1.013
8/14/2020 0:05,0.005,0.038,1.007
8/14/2020 0:05,0.019,0.042,1.012
8/14/2020 0:05,0.013,0.042,1.015
8/14/2020 0:05,0.008,0.043,1.01
8/14/2020 0:05,0.021,0.047,1.017
8/14/2020 0:05,0.021,0.04,1.019
8/14/2020 0:05,0.01,0.044,1.018
8/14/2020 0:05,0.015,0.041,1.019
8/14/2020 0:05,0.02,0.045,1.016
8/14/2020 0:05,0.011,0.041,1.014
8/14/2020 0:05,0.017,0.044,1.017
8/14/2020 0:05,0.02,0.042,1.015
8/14/2020 0:05,0.006,0.043,1.012
8/14/2020 0:05,0.019,0.043,1.008
8/14/2020 0:05,0.014,0.045,1.015
8/14/2020 0:05,0.013,0.042,1.008
8/14/2020 0:06,0.015,0.042,1.012
8/14/2020 0:06,0.025,0.038,1.005
8/14/2020 0:06,0.019,0.043,1.024
8/14/2020 0:06,0.009,0.045,1.012
8/14/2020 0:06,0.003,0.039,1.008
8/14/2020 0:06,0.021,0.047,1.017
8/14/2020 0:06,0.011,0.038,1.021
8/14/2020 0:06,0.017,0.039,1.005
8/14/2020 0:06,0.021,0.042,1.016
8/14/2020 0:06,0.013,0.039,1.005
8/14/2020 0:06,0.018,0.043,1.013
8/14/2020 0:06,0.011,0.04,1.013
8/14/2020 0:06,0.011,0.039,1.011
8/14/2020 0:06,0.016,0.047,1.013
8/14/2020 0:06,0.019,0.043,1.012
8/14/2020 0:06,0.019,0.042,1.013
8/14/2020 0:06,0.006,0.041,1.009
8/14/2020 0:06,0.021,0.041,1.019
8/14/2020 0:06,0.01,0.041,1.004
8/14/2020 0:06,0.017,0.043,1.015
8/14/2020 0:06,0.013,0.045,1.02
8/14/2020 0:06,0.002,0.037,1.014
8/14/2020 0:06,0.024,0.039,1.013
8/14/2020 0:06,0.007,0.046,1.009
8/14/2020 0:06,0.005,0.039,1.009
8/14/2020 0:06,0.022,0.042,1.02
8/14/2020 0:06,0.016,0.042,1.01
8/14/2020 0:06,0.017,0.042,1.017
8/14/2020 0:06,0.004,0.042,1.011
8/14/2020 0:06,0.021,0.044,1.017
8/14/2020 0:06,0.009,0.039,1.012
8/14/2020 0:06,0.007,0.044,1.011
8/14/2020 0:06,0.023,0.038,1.017
8/14/2020 0:06,0.009,0.044,1.015
8/14/2020 0:06,0.008,0.041,1.004
8/14/2020 0:06,0.024,0.042,1.017
8/14/2020 0:06,0.012,0.043,1.011
8/14/2020 0:06,0.011,0.043,1.009
8/14/2020 0:06,0.01,0.043,1.011
8/14/2020 0:06,0.019,0.041,1.01
8/14/2020 0:06,0.024,0.041,1.018
8/14/2020 0:06,0.006,0.039,1.012
8/14/2020 0:06,0.011,0.042,1.01
8/14/2020 0:06,0.016,0.043,1.015
8/14/2020 0:06,0.011,0.04,1.014
8/14/2020 0:06,0.012,0.035,1.009
8/14/2020 0:06,0.025,0.038,1.02
8/14/2020 0:06,0.016,0.041,1.011
8/14/2020 0:06,0.011,0.036,1.009
8/14/2020 0:06,0.023,0.046,1.019
8/14/2020 0:06,0.009,0.043,1.017
8/14/2020 0:06,0.032,0.039,1.016
8/14/2020 0:06,0.011,0.043,1.013
8/14/2020 0:06,0.004,0.043,1.005
8/14/2020 0:06,0.014,0.045,1.015
8/14/2020 0:06,0.016,0.042,1.015
8/14/2020 0:06,0.007,0.038,1.013
8/14/2020 0:06,0.021,0.046,1.012
8/14/2020 0:06,0.014,0.041,1.02
8/14/2020 0:06,-0.003,0.042,1.008
8/14/2020 0:06,0.017,0.042,1.003
8/14/2020 0:06,0.025,0.03,1.026
8/14/2020 0:06,0.028,0.042,1.011
8/14/2020 0:06,0.013,0.044,1.023
8/14/2020 0:06,0.024,0.052,0.997
8/14/2020 0:06,0.01,0.039,1.007
8/14/2020 0:06,0.017,0.033,1.007
8/14/2020 0:06,0.022,0.044,1.026
8/14/2020 0:06,0.02,0.041,1.016
8/14/2020 0:06,0.016,0.041,1.01
8/14/2020 0:06,0.017,0.038,1.011
8/14/2020 0:06,0.015,0.043,1.013
8/14/2020 0:06,0.022,0.047,1.018
8/14/2020 0:06,0.017,0.041,1.007
8/14/2020 0:06,0.019,0.038,1.016
8/14/2020 0:06,0.013,0.036,1.007
8/14/2020 0:06,0.018,0.046,1.014
8/14/2020 0:06,0.016,0.042,1.013
8/14/2020 0:06,0.016,0.044,1.01
8/14/2020 0:06,0.012,0.042,1.013
8/14/2020 0:06,0.014,0.036,1.018
8/14/2020 0:06,0.021,0.042,1.009
8/14/2020 0:06,0.021,0.045,1.015
8/14/2020 0:06,0.014,0.04,1.008
8/14/2020 0:06,0.017,0.046,1.016
8/14/2020 0:06,0.018,0.038,1.02
8/14/2020 0:06,0.016,0.041,1.011
8/14/2020 0:06,0.017,0.042,1.021
8/14/2020 0:06,0.018,0.045,1.011
8/14/2020 0:06,0.014,0.043,1.014
8/14/2020 0:06,0.018,0.041,1.007
8/14/2020 0:06,0.017,0.042,1.013
8/14/2020 0:06,0.017,0.042,1.009
8/14/2020 0:06,0.011,0.043,1.017
8/14/2020 0:06,0.016,0.04,1.011
8/14/2020 0:06,0.014,0.042,1.014
8/14/2020 0:06,0.018,0.041,1.009
8/14/2020 0:06,0.014,0.043,1.014
8/14/2020 0:06,0.015,0.04,1.013
8/14/2020 0:06,0.011,0.041,1.011
8/14/2020 0:06,0.014,0.043,1.019
8/14/2020 0:06,0.019,0.043,1.012
8/14/2020 0:06,0.018,0.042,1.013
8/14/2020 0:06,0.011,0.042,1.018
8/14/2020 0:06,0.012,0.038,1.006
8/14/2020 0:06,0.018,0.043,1.012
8/14/2020 0:06,0.016,0.041,1.01
8/14/2020 0:06,0.015,0.043,1.014
8/14/2020 0:06,0.017,0.042,1.017
8/14/2020 0:06,0.016,0.043,1.009
8/14/2020 0:06,0.016,0.041,1.012
8/14/2020 0:06,0.018,0.042,1.009
8/14/2020 0:06,0.015,0.042,1.012
8/14/2020 0:06,0.017,0.043,1.015
8/14/2020 0:06,0.016,0.043,1.017
8/14/2020 0:06,0.016,0.04,1.017
8/14/2020 0:06,0.014,0.041,1.013
8/14/2020 0:06,0.014,0.042,1.012
8/14/2020 0:06,0.01,0.042,1.011
8/14/2020 0:06,0.013,0.043,1.014
8/14/2020 0:06,0.015,0.043,1.016
8/14/2020 0:06,0.01,0.038,1.014
8/14/2020 0:06,0.017,0.043,1.013
8/14/2020 0:06,0.019,0.042,1.014
8/14/2020 0:06,0.01,0.042,1.002
8/14/2020 0:06,0.016,0.041,1.016
8/14/2020 0:06,0.016,0.042,1.01
8/14/2020 0:06,0.009,0.043,1.015
8/14/2020 0:06,0.015,0.039,1.008
8/14/2020 0:06,0.012,0.043,1.013
8/14/2020 0:06,0.013,0.038,1.013
8/14/2020 0:06,0.018,0.038,1.015
8/14/2020 0:06,0.017,0.046,1.015
8/14/2020 0:06,0.016,0.045,1.011
8/14/2020 0:06,0.017,0.039,1.012
8/14/2020 0:06,0.016,0.041,1.012
8/14/2020 0:06,0.021,0.035,1.017
8/14/2020 0:06,0.016,0.04,1.013
8/14/2020 0:06,0.012,0.047,1.012
8/14/2020 0:06,0.012,0.042,1.011
8/14/2020 0:06,0.01,0.038,1.017
8/14/2020 0:06,0.015,0.041,1.012
8/14/2020 0:06,0.011,0.045,1.014
8/14/2020 0:06,0.016,0.047,1.012
8/14/2020 0:06,0.014,0.043,1.016
8/14/2020 0:06,0.012,0.04,1.016
8/14/2020 0:06,0.009,0.039,1.012
8/14/2020 0:06,0.016,0.045,1.01
8/14/2020 0:06,0.017,0.04,1.013
8/14/2020 0:06,0.018,0.043,1.015
8/14/2020 0:07,0.012,0.039,1.012
8/14/2020 0:07,0.014,0.04,1.011
8/14/2020 0:07,0.013,0.04,1.017
8/14/2020 0:07,0.019,0.04,1.011
8/14/2020 0:07,0.017,0.038,1.011
8/14/2020 0:07,0.019,0.041,1.014
8/14/2020 0:07,0.016,0.045,1.01
8/14/2020 0:07,0.018,0.043,1.019
8/14/2020 0:07,0.014,0.041,1.012
8/14/2020 0:07,0.015,0.044,1.018
8/14/2020 0:07,0.017,0.041,1.005
8/14/2020 0:07,0.014,0.039,1.015
8/14/2020 0:07,0.015,0.043,1.013
8/14/2020 0:07,0.018,0.038,1.012
8/14/2020 0:07,0.016,0.04,1.008
8/14/2020 0:07,0.017,0.041,1.01
8/14/2020 0:07,0.013,0.039,1.011
8/14/2020 0:07,0.018,0.042,1.015
8/14/2020 0:07,0.012,0.041,1.016
8/14/2020 0:07,0.018,0.047,1.012
8/14/2020 0:07,0.017,0.042,1.012
8/14/2020 0:07,0.014,0.042,1.013
8/14/2020 0:07,0.014,0.04,1.013
8/14/2020 0:07,0.017,0.042,1.009
8/14/2020 0:07,0.018,0.04,1.008
8/14/2020 0:07,0.013,0.043,1.01
8/14/2020 0:07,0.012,0.039,1.009
8/14/2020 0:07,0.014,0.044,1.015
8/14/2020 0:07,0.018,0.044,1.011
8/14/2020 0:07,0.018,0.041,1.014
8/14/2020 0:07,0.011,0.04,1.015
8/14/2020 0:07,0.018,0.042,1.012
8/14/2020 0:07,0.016,0.042,1.011
8/14/2020 0:07,0.015,0.042,1.013
8/14/2020 0:07,0.017,0.043,1.017
8/14/2020 0:07,0.012,0.046,1.014
8/14/2020 0:07,0.019,0.043,1.017
8/14/2020 0:07,0.011,0.044,1.013
8/14/2020 0:07,0.015,0.041,1.013
8/14/2020 0:07,0.014,0.041,1.008
8/14/2020 0:07,0.016,0.044,1.01
8/14/2020 0:07,0.016,0.042,1.013
8/14/2020 0:07,0.013,0.042,1.013
8/14/2020 0:07,0.016,0.041,1.011
8/14/2020 0:07,0.019,0.042,1.015
8/14/2020 0:07,0.015,0.041,1.003
8/14/2020 0:07,0.017,0.042,1.009
8/14/2020 0:07,0.019,0.043,1.014
8/14/2020 0:07,0.017,0.044,1.012
8/14/2020 0:07,0.018,0.04,1.013
8/14/2020 0:07,0.018,0.04,1.01
8/14/2020 0:07,0.017,0.042,1.014
8/14/2020 0:07,0.015,0.04,1.011
8/14/2020 0:07,0.016,0.042,1.008
8/14/2020 0:07,0.017,0.043,1.011
8/14/2020 0:07,0.011,0.041,1.012
8/14/2020 0:07,0.015,0.041,1.013
8/14/2020 0:07,0.017,0.04,1.004
8/14/2020 0:07,0.016,0.041,1.012
8/14/2020 0:07,0.016,0.042,1.009
8/14/2020 0:07,0.016,0.041,1.015
8/14/2020 0:07,0.014,0.042,1.015
8/14/2020 0:07,0.014,0.038,1.011
8/14/2020 0:07,0.013,0.044,1.01
8/14/2020 0:07,0.012,0.044,1.017
8/14/2020 0:07,0.015,0.043,1.01
8/14/2020 0:07,0.015,0.043,1.016
8/14/2020 0:07,0.021,0.042,1.019
8/14/2020 0:07,0.018,0.042,1.015
8/14/2020 0:07,0.017,0.04,1.012
8/14/2020 0:07,0.016,0.042,1.014
8/14/2020 0:07,0.016,0.046,1.015
8/14/2020 0:07,0.018,0.042,1.012
8/14/2020 0:07,0.009,0.042,1.016
8/14/2020 0:07,0.013,0.043,1.012
8/14/2020 0:07,0.018,0.039,1.014
8/14/2020 0:07,0.009,0.04,1.011
8/14/2020 0:07,0.011,0.04,1.009
8/14/2020 0:07,0.014,0.042,1.012
8/14/2020 0:07,0.016,0.04,1.007
8/14/2020 0:07,0.014,0.044,1.013
8/14/2020 0:07,0.013,0.04,1.013
8/14/2020 0:07,0.016,0.042,1.013
8/14/2020 0:07,0.014,0.037,1.008
8/14/2020 0:07,0.017,0.049,1.011
8/14/2020 0:07,0.017,0.042,1.018
8/14/2020 0:07,0.017,0.044,1.014
8/14/2020 0:07,0.013,0.04,1.015
8/14/2020 0:07,0.017,0.039,1.011
8/14/2020 0:07,0.015,0.043,1.013
8/14/2020 0:07,0.01,0.043,1.015
8/14/2020 0:07,0.02,0.043,1.01
8/14/2020 0:07,0.016,0.044,1.012
8/14/2020 0:07,0.017,0.043,1.012
8/14/2020 0:07,0.016,0.045,1.012
8/14/2020 0:07,0.013,0.041,1.015
8/14/2020 0:07,0.011,0.041,1.014
8/14/2020 0:07,0.016,0.041,1.009
8/14/2020 0:07,0.012,0.044,1.013
8/14/2020 0:07,0.015,0.045,1.012
8/14/2020 0:07,0.017,0.042,1.014
8/14/2020 0:07,0.017,0.044,1.007
8/14/2020 0:07,0.016,0.041,1.01
8/14/2020 0:07,0.017,0.039,1.015
8/14/2020 0:07,0.018,0.043,1.01
8/14/2020 0:07,0.013,0.043,1.011
8/14/2020 0:07,0.019,0.042,1.016
8/14/2020 0:07,0.014,0.039,1.021
8/14/2020 0:07,0.015,0.043,1.01
8/14/2020 0:07,0.015,0.041,1.01
8/14/2020 0:07,0.015,0.044,1.016
8/14/2020 0:07,0.019,0.042,1.012
8/14/2020 0:07,0.017,0.04,1.011
8/14/2020 0:07,0.015,0.043,1.012
8/14/2020 0:07,0.015,0.041,1.021
8/14/2020 0:07,0.013,0.042,1.01
8/14/2020 0:07,0.018,0.038,1.016
8/14/2020 0:07,0.014,0.041,1.01
8/14/2020 0:07,0.018,0.042,1.011
8/14/2020 0:07,0.016,0.043,1.015
8/14/2020 0:07,0.017,0.04,1.015
8/14/2020 0:07,0.016,0.043,1.01
8/14/2020 0:07,0.019,0.044,1.011
8/14/2020 0:07,0.018,0.042,1.012
8/14/2020 0:07,0.015,0.041,1.01
8/14/2020 0:07,0.015,0.043,1.015
8/14/2020 0:07,0.014,0.038,1.006
8/14/2020 0:07,0.013,0.046,1.014
8/14/2020 0:07,0.016,0.041,1.008
8/14/2020 0:07,0.019,0.042,1.013
8/14/2020 0:07,0.015,0.04,1.015
8/14/2020 0:07,0.012,0.046,1.009
8/14/2020 0:07,0.012,0.044,1.011
8/14/2020 0:07,0.012,0.043,1.013
8/14/2020 0:07,0.016,0.043,1.011
8/14/2020 0:07,0.013,0.04,1.017
8/14/2020 0:07,0.015,0.046,1.016
8/14/2020 0:07,0.011,0.039,1.01
8/14/2020 0:07,0.014,0.04,1.014
8/14/2020 0:07,0.016,0.042,1.008
8/14/2020 0:07,0.016,0.044,1.019
8/14/2020 0:07,0.015,0.04,1.013
8/14/2020 0:07,0.02,0.04,1.017
8/14/2020 0:07,0.014,0.044,1.017
8/14/2020 0:07,0.015,0.042,1.016
8/14/2020 0:07,0.018,0.041,1.016
8/14/2020 0:07,0.018,0.045,1.012
8/14/2020 0:07,0.02,0.041,1.017
8/14/2020 0:07,0.017,0.042,1.014
8/14/2020 0:07,0.013,0.042,1.012
8/14/2020 0:08,0.018,0.039,1.027
8/14/2020 0:08,0.015,0.037,1.005
8/14/2020 0:08,0.018,0.044,1.016
8/14/2020 0:08,0.014,0.041,1.005
8/14/2020 0:08,0.015,0.042,1.022
8/14/2020 0:08,0.018,0.041,1.008
8/14/2020 0:08,0.015,0.036,1.013
8/14/2020 0:08,0.017,0.04,1.009
8/14/2020 0:08,0.013,0.039,1.004
8/14/2020 0:08,0.017,0.045,1.015
8/14/2020 0:08,0.016,0.042,1.01
8/14/2020 0:08,0.014,0.04,1.021
8/14/2020 0:08,0.014,0.039,1.011
8/14/2020 0:08,0.015,0.041,1.013
8/14/2020 0:08,0.018,0.041,1
8/14/2020 0:08,0.008,0.044,1.033
8/14/2020 0:08,0.017,0.047,0.991
8/14/2020 0:08,0.016,0.041,1.029
8/14/2020 0:08,0.018,0.039,0.994
8/14/2020 0:08,0.017,0.044,1.025
8/14/2020 0:08,0.021,0.042,0.993
8/14/2020 0:08,0.018,0.043,1.019
8/14/2020 0:08,0.012,0.041,1.006
8/14/2020 0:08,0.011,0.044,1.017
8/14/2020 0:08,0.019,0.042,1.006
8/14/2020 0:08,0.019,0.042,1.018
8/14/2020 0:08,0.015,0.038,1.014
8/14/2020 0:08,0.02,0.047,1.01
8/14/2020 0:08,0.014,0.044,1.014
8/14/2020 0:08,0.015,0.045,1.009
8/14/2020 0:08,0.016,0.042,1.021
8/14/2020 0:08,0.016,0.045,1.007
8/14/2020 0:08,0.015,0.042,1.023
8/14/2020 0:08,0.018,0.043,1.005
8/14/2020 0:08,0.013,0.043,1.02
8/14/2020 0:08,0.018,0.041,1.002
8/14/2020 0:08,0.015,0.043,1.014
8/14/2020 0:08,0.013,0.039,1.009
8/14/2020 0:08,0.017,0.042,1.013
8/14/2020 0:08,0.013,0.042,1.008
8/14/2020 0:08,0.011,0.041,1.011
8/14/2020 0:08,0.017,0.041,1.012
8/14/2020 0:08,0.008,0.043,1.012
8/14/2020 0:08,0.017,0.043,1.011
8/14/2020 0:08,0.008,0.042,1.001
8/14/2020 0:08,0.009,0.04,1.016
8/14/2020 0:08,0.014,0.044,0.995
8/14/2020 0:08,0.019,0.05,1.021
8/14/2020 0:08,0.019,0.036,1.011
8/14/2020 0:08,0.014,0.046,1.025
8/14/2020 0:08,0.016,0.042,1.012
8/14/2020 0:08,0.02,0.041,1.021
8/14/2020 0:08,0.021,0.042,1.008
8/14/2020 0:08,0.015,0.041,1.017
8/14/2020 0:08,0.015,0.041,1.006
8/14/2020 0:08,0.012,0.04,1.012
8/14/2020 0:08,0.012,0.043,1.013
8/14/2020 0:08,0.016,0.04,1.007
8/14/2020 0:08,0.014,0.04,1.013
8/14/2020 0:08,0.017,0.049,1.006
8/14/2020 0:08,0.019,0.046,1.018
8/14/2020 0:08,0.017,0.041,1.008
8/14/2020 0:08,0.014,0.041,1.015
8/14/2020 0:08,0.015,0.041,1.006
8/14/2020 0:08,0.02,0.038,1.012
8/14/2020 0:08,0.016,0.038,1.007
8/14/2020 0:08,0.017,0.042,1.017
8/14/2020 0:08,0.017,0.04,1.011
8/14/2020 0:08,0.02,0.042,1.014
8/14/2020 0:08,0.016,0.041,1.014
8/14/2020 0:08,0.01,0.039,1.013
8/14/2020 0:08,0.016,0.043,1.019
8/14/2020 0:08,0.018,0.042,1.013
8/14/2020 0:08,0.018,0.041,1.017
8/14/2020 0:08,0.012,0.043,1.008
8/14/2020 0:08,0.013,0.044,1.014
8/14/2020 0:08,0.016,0.04,1.005
8/14/2020 0:08,0.017,0.039,1.013
8/14/2020 0:08,0.016,0.037,1.002
8/14/2020 0:08,0.019,0.039,1.011
8/14/2020 0:08,-0.007,0.032,1.008
8/14/2020 0:08,0.026,0.033,1.009
8/14/2020 0:08,0.007,0.043,1.015
8/14/2020 0:08,0.015,0.052,0.994
8/14/2020 0:08,0.013,0.053,1.018
8/14/2020 0:08,0.019,0.042,1.005
8/14/2020 0:08,0.025,0.041,0.998
8/14/2020 0:08,0.013,0.056,0.998
8/14/2020 0:08,-0.007,0.051,1.021
8/14/2020 0:08,0.015,0.041,1.012
8/14/2020 0:08,0.021,0.041,1.039
8/14/2020 0:08,0.014,0.03,1.016
8/14/2020 0:08,0.011,0.042,1.017
8/14/2020 0:08,0.013,0.051,1.013
8/14/2020 0:08,0.018,0.044,1.007
8/14/2020 0:08,0.016,0.037,1.021
8/14/2020 0:08,0.02,0.033,1.01
8/14/2020 0:08,0.018,0.048,1.022
8/14/2020 0:08,0.012,0.045,1.001
8/14/2020 0:08,0.019,0.044,1.016
8/14/2020 0:08,0.019,0.037,1.007
8/14/2020 0:08,0.014,0.042,1.02
8/14/2020 0:08,0.016,0.047,1.004
8/14/2020 0:08,0.013,0.048,1.022
8/14/2020 0:08,0.019,0.042,1.016
8/14/2020 0:08,0.021,0.039,1.009
8/14/2020 0:08,0.016,0.043,1.017
8/14/2020 0:08,0.016,0.043,1.009
8/14/2020 0:08,0.018,0.036,1.026
8/14/2020 0:08,0.019,0.042,1.004
8/14/2020 0:08,0.018,0.041,1.018
8/14/2020 0:08,0.014,0.04,1.003
8/14/2020 0:08,0.016,0.038,1.019
8/14/2020 0:08,0.014,0.04,1.011
8/14/2020 0:08,0.011,0.044,1.017
8/14/2020 0:08,0.018,0.043,1.011
8/14/2020 0:08,0.015,0.046,1.005
8/14/2020 0:08,0.015,0.045,1.023
8/14/2020 0:08,0.016,0.042,0.999
8/14/2020 0:08,0.014,0.04,1.02
8/14/2020 0:08,0.015,0.041,1.011
8/14/2020 0:08,0.009,0.041,1.016
8/14/2020 0:08,0.016,0.044,1.011
8/14/2020 0:08,0.015,0.041,1.017
8/14/2020 0:08,0.016,0.038,1.011
8/14/2020 0:08,0.016,0.041,1.013
8/14/2020 0:08,0.018,0.042,1.013
8/14/2020 0:08,0.021,0.044,1.006
8/14/2020 0:08,0.017,0.042,1.017
8/14/2020 0:08,0.015,0.045,1.008
8/14/2020 0:08,0.018,0.043,1.016
8/14/2020 0:08,0.012,0.038,1.007
8/14/2020 0:08,0.013,0.04,1.021
8/14/2020 0:08,0.019,0.04,1.009
8/14/2020 0:08,0.014,0.041,1.012
8/14/2020 0:08,0.011,0.043,1.021
8/14/2020 0:08,0.015,0.041,1.017
8/14/2020 0:08,0.015,0.045,1.015
8/14/2020 0:08,0.014,0.04,1.006
8/14/2020 0:08,0.015,0.043,1.017
8/14/2020 0:08,0.016,0.042,1.01
8/14/2020 0:08,0.02,0.042,1.014
8/14/2020 0:08,0.014,0.04,1.011
8/14/2020 0:08,0.01,0.042,1.013
8/14/2020 0:08,0.015,0.043,1.015
8/14/2020 0:08,0.017,0.038,1.009
8/14/2020 0:08,0.018,0.041,1.017
8/14/2020 0:09,0.015,0.04,1.014
8/14/2020 0:09,0.015,0.041,1.01
8/14/2020 0:09,0.015,0.045,1.012
8/14/2020 0:09,0.015,0.04,1.016
8/14/2020 0:09,0.02,0.043,1.013
8/14/2020 0:09,0.009,0.039,1.02
8/14/2020 0:09,0.021,0.042,1.018
8/14/2020 0:09,0.021,0.041,1.014
8/14/2020 0:09,0.017,0.038,1.012
8/14/2020 0:09,0.015,0.041,1.008
8/14/2020 0:09,0.019,0.042,1.012
8/14/2020 0:09,0.011,0.045,1.013
8/14/2020 0:09,0.02,0.042,1.02
8/14/2020 0:09,0.011,0.045,1.012
8/14/2020 0:09,0.018,0.038,1.013
8/14/2020 0:09,0.018,0.044,1.012
8/14/2020 0:09,0.011,0.039,1.008
8/14/2020 0:09,0.023,0.045,1.016
8/14/2020 0:09,0.022,0.043,1.016
8/14/2020 0:09,0.013,0.037,1.012
8/14/2020 0:09,0.015,0.044,1.013
8/14/2020 0:09,0.019,0.042,1.017
8/14/2020 0:09,0.019,0.042,1.011
8/14/2020 0:09,0.019,0.038,1.016
8/14/2020 0:09,0.015,0.042,1.01
8/14/2020 0:09,0.019,0.044,1.012
8/14/2020 0:09,0.021,0.043,1.014
8/14/2020 0:09,0.014,0.036,1.011
8/14/2020 0:09,0.018,0.043,1.015
8/14/2020 0:09,0.012,0.043,1.01
8/14/2020 0:09,0.021,0.04,1.005
8/14/2020 0:09,0.019,0.043,1.019
8/14/2020 0:09,0.011,0.034,1.012
8/14/2020 0:09,0.022,0.042,1.02
8/14/2020 0:09,0.021,0.046,1.013
8/14/2020 0:09,0.007,0.039,1.01
8/14/2020 0:09,0.021,0.046,1.018
8/14/2020 0:09,0.013,0.042,1.009
8/14/2020 0:09,0.018,0.042,1.016
8/14/2020 0:09,0.012,0.041,1.02
8/14/2020 0:09,0.016,0.043,1.005
8/14/2020 0:09,0.018,0.047,1.011
8/14/2020 0:09,0.015,0.037,1.015
8/14/2020 0:09,0.02,0.039,1.019
8/14/2020 0:09,0.012,0.038,1.006
8/14/2020 0:09,0.025,0.04,1.021
8/14/2020 0:09,0.009,0.038,1.007
8/14/2020 0:09,0.018,0.042,1.013
8/14/2020 0:09,0.019,0.045,1.018
8/14/2020 0:09,0.01,0.043,1.019
8/14/2020 0:09,0.019,0.044,1.011
8/14/2020 0:09,0.012,0.047,1.015
8/14/2020 0:09,0.01,0.039,1.007
8/14/2020 0:09,0.016,0.047,1.012
8/14/2020 0:09,0.014,0.041,1.013
8/14/2020 0:09,0.019,0.041,1.019
8/14/2020 0:09,0.008,0.037,1.01
8/14/2020 0:09,0.018,0.046,1.008
8/14/2020 0:09,0.019,0.036,1.021
8/14/2020 0:09,0.004,0.04,1.011
8/14/2020 0:09,0.017,0.042,1.019
8/14/2020 0:09,0.006,0.04,1.019
8/14/2020 0:09,0.01,0.038,1.009
8/14/2020 0:09,0.021,0.039,1.015
8/14/2020 0:09,0.013,0.042,1.011
8/14/2020 0:09,0.018,0.039,1.017
8/14/2020 0:09,0.021,0.043,1.008
8/14/2020 0:09,0.021,0.048,1.02
8/14/2020 0:09,0.012,0.04,1.014
8/14/2020 0:09,0.014,0.042,1.005
8/14/2020 0:09,0.018,0.038,1.016
8/14/2020 0:09,0.016,0.042,1.011
8/14/2020 0:09,0.017,0.041,1.013
8/14/2020 0:09,0.023,0.042,1.012
8/14/2020 0:09,0.016,0.042,1.011
8/14/2020 0:09,0.016,0.042,1.015
8/14/2020 0:09,0.022,0.042,1.019
8/14/2020 0:09,0.006,0.042,1.006
8/14/2020 0:09,0.013,0.043,1.019
8/14/2020 0:09,0.012,0.039,1.016
8/14/2020 0:09,0.02,0.041,1.008
8/14/2020 0:09,0.021,0.044,1.017
8/14/2020 0:09,0.013,0.038,1.005
8/14/2020 0:09,0.021,0.041,1.015
8/14/2020 0:09,0.01,0.04,1.014
8/14/2020 0:09,0.018,0.041,1.011
8/14/2020 0:09,0.016,0.044,1.018
8/14/2020 0:09,0.015,0.042,1.008
8/14/2020 0:09,0.015,0.037,1.006
8/14/2020 0:09,0.024,0.043,1.011
8/14/2020 0:09,0.013,0.041,1.012
8/14/2020 0:09,0.021,0.041,1.011
8/14/2020 0:09,0.006,0.044,1.009
8/14/2020 0:09,0.015,0.042,1.014
8/14/2020 0:09,0.015,0.044,1.016
8/14/2020 0:09,0.01,0.039,1.008
8/14/2020 0:09,0.015,0.048,1.011
8/14/2020 0:09,0.021,0.043,1.01
8/14/2020 0:09,0.007,0.041,1.014
8/14/2020 0:09,0.015,0.037,1.006
8/14/2020 0:09,0.021,0.044,1.021
8/14/2020 0:09,0.009,0.04,1.006
8/14/2020 0:09,0.011,0.042,1.009
8/14/2020 0:09,0.008,0.04,1.012
8/14/2020 0:09,0.021,0.045,1.024
8/14/2020 0:09,0.021,0.045,1.009
8/14/2020 0:09,0.015,0.04,1.011
8/14/2020 0:09,0.022,0.043,1.01
8/14/2020 0:09,0.013,0.044,1.013
8/14/2020 0:09,0.008,0.041,1.011
8/14/2020 0:09,0.019,0.041,1.013
8/14/2020 0:09,0.015,0.044,1.016
8/14/2020 0:09,0.008,0.042,1.011
8/14/2020 0:09,0.024,0.047,1.019
8/14/2020 0:09,0.021,0.043,1.014
8/14/2020 0:09,0.018,0.041,1.006
8/14/2020 0:09,0.018,0.035,1.019
8/14/2020 0:09,0.01,0.042,1.012
8/14/2020 0:09,0.023,0.043,1.016
